438.95,471.82,456.01,1
451.33,461.95,470.27,1
450.59,460.02,469.85,1
443.53,465.98,460.01,1
439.97,466.03,461.97,1
443.42,466.43,459.54,1
446.13,463.62,465.29,1
434.49,473.2,449.83,1
434.07,473.55,451.37,1
448.22,463.47,464.86,1
443.72,463.47,463.84,1
434.13,472.9,452.09,1
433.63,476.64,449.75,1
433.37,473.5,448.52,1
449.44,461.63,472.03,1
436.25,471.31,452.82,1
447.6,463.59,467.94,1
433.11,473.58,448.49,1
441.08,465.98,461.81,1
450.32,460.58,470.82,1
441.8,467.02,459.83,1
447.24,466.59,464.87,1
437.12,470.62,454.13,1
447.21,461.32,468.21,1
445.52,465.82,461.34,1
444.02,462.03,466,1
448.45,463,471.04,1
448.44,463.5,464.84,1
438.1,469.61,456.5,1
437.06,469.03,452.22,1
432.65,474.63,451.42,1
438.24,470.09,454.67,1
449.61,463.63,467.75,1
436.74,467.37,456.96,1
434.56,469.82,453.76,1
437.28,468.85,459.2,1
439.07,469.12,456.51,1
433.93,473.87,451.89,1
443.32,467.43,459.07,1
434.5,469.71,451.91,1
437.52,470.63,454.6,1
433.86,472.58,449.25,1
437.88,473.62,454.78,1
446.56,464.21,463.38,1
444.86,463.92,462.64,1
438.49,468.72,455.19,1
440.04,471.48,458.41,1
444.42,462.97,463.91,1
440.21,467.12,459.04,1
444.9,462.37,463.74,1
439.63,467.13,461.01,1
442.01,468.34,457.07,1
445.23,462.85,463.38,1
444.46,466.36,462,1
441.92,470.74,458.58,1
437.17,471.53,455.83,1
432.73,474.22,451.27,1
439.5,468.83,454.82,1
436.32,468.4,455.02,1
447.43,462.45,466.88,1
436.48,474.46,449.59,1
442.43,469.24,460.94,1
440.29,468.01,458.38,1
441.32,467.07,459.38,1
435.55,472.06,454.95,1
443.82,465.68,458.24,1
445.05,464.76,464.38,1
439.1,472.66,456.3,1
440.68,467.71,457.17,1
441.29,470.61,459.32,1
438.72,469.98,455.26,1
442.45,466.73,458.71,1
438.76,469.87,455.93,1
447.6,461.13,466.54,1
434.96,472.16,452.74,1
447.23,464.09,468.09,1
441.55,463.74,460.85,1
444.35,467.58,461.75,1
437.77,470.81,450.81,1
443.09,466.09,461.68,1
449.83,460.83,470.31,1
439.03,467.11,460.05,1
433.93,471.94,451.39,1
444.76,461.74,466.06,1
444.48,464.26,464.75,1
436.61,470.75,453.68,1
437.01,470.32,458.23,1
438.4,469.59,455.8,1
441.06,468.76,460.36,1
445.88,465.75,459.92,1
439.58,467.19,459.79,1
447.32,462.59,465.82,1
446.92,465.28,462.75,1
438.18,470.43,455.08,1
443.86,465.37,462.06,1
449.19,461.2,467.9,1
434.64,475.22,450.44,1
434.58,473.77,452.29,1
443.56,465.26,463.34,1
434.16,473.06,450.77,1
433,472.61,447.92,1
433.47,474.01,448.7,1
442.91,464.99,461.13,1
434.59,473.67,452.51,1
437.87,468.79,456.99,1
444.84,462.11,463.1,1
436.91,470.37,451.66,1
432.31,475.33,450.79,1
447.82,466.34,465.1,1
445.73,465.66,460.41,1
433,474.68,449.02,1
448.25,460.68,470.03,1
443.51,464.91,461.14,1
436.68,469.16,458.11,1
449.83,459.48,469.29,1
436.69,470.09,453.54,1
440.68,470.96,454.6,1
445.1,464.98,463.93,1
433.04,471.57,454.08,1
434.11,472.57,451.1,1
447.94,462.28,465.58,1
444.38,464.99,463.48,1
440.36,470.11,457.69,1
446.36,463.57,464.16,1
445.78,462.92,465.05,1
435.77,469.35,453.76,1
444.27,464.42,459.57,1
433.57,471.81,449.77,1
443.56,464.13,462.14,1
448.08,460.15,470.53,1
445.48,465.63,464.34,1
439.97,467.71,455.03,1
446.12,463.68,465.48,1
438.04,467.37,456.36,1
451.55,461.2,469.73,1
447.9,463.17,464.08,1
433.63,473.96,447.89,1
437.75,469.33,454.96,1
451.42,462.47,469.81,1
440.21,469.06,457.6,1
438.08,470.24,455.01,1
450.64,463.21,465.92,1
435.81,471.54,452.67,1
450.52,459.21,469.78,1
434.52,472.5,446.63,1
437.11,470.68,454.07,1
446.27,465.38,463.95,1
446.42,461.75,467.7,1
433.05,472.9,447.35,1
448.44,459.13,467.94,1
448.88,462.86,468.4,1
448.88,463.12,469.69,1
436.74,470.88,454.07,1
449.67,458.73,469.93,1
437.68,468.46,453.76,1
435.3,473.03,449.96,1
448.15,461.88,469.97,1
436.13,472.35,448.47,1
451.16,459.97,468.18,1
440.7,469,455.03,1
450.14,460.89,470.69,1
438.75,469.65,457.46,1
441.19,468.07,456.7,1
441.33,468.04,459.88,1
442.28,464.1,463.6,1
445.53,464.26,464.72,1
440.9,468.54,459.64,1
436.21,471.69,453,1
446.51,463.24,465.57,1
450.03,461.47,465.85,1
444.51,463.04,460.93,1
435.92,471.34,456.38,1
437.66,469.86,455.85,1
441.87,469.09,458.41,1
467.15,470.24,456.01,2
458.62,466.43,470.07,2
464.87,461.58,469.01,2
462.6,460.86,469.54,2
465.24,469.96,456.26,2
470.02,463.43,459.49,2
454.48,464.98,473.26,2
461.86,470.23,460.72,2
474.66,463.45,457.39,2
472.8,461.65,461.19,2
470.89,468.85,457.14,2
456.93,467.19,469.71,2
457.69,460.25,474.89,2
468.93,466.02,458.93,2
459.89,462.81,473.56,2
474.51,466.26,456.5,2
471.79,470.99,452.93,2
469.51,466.61,458.18,2
461.34,461.9,473.63,2
454.63,466.03,474.51,2
469.47,462.05,461.69,2
466.58,471.12,455.38,2
468.14,462.22,463.11,2
459.94,455.78,478.08,2
474.03,462.33,457.77,2
460.14,460.24,474.77,2
470.76,471.81,452.47,2
466.59,470.8,456.96,2
461.61,468.02,462.43,2
458.56,468.61,466.19,2
460.8,467.8,464.29,2
456.49,463.22,475.8,2
464.08,468.32,463.44,2
457.99,467.5,469.91,2
467.09,470.78,458.32,2
460.08,466.02,468.43,2
469.92,467.85,457.41,2
462.89,458.95,471.31,2
462.04,458.61,473.08,2
466.46,463.41,466.93,2
466.59,467.99,461.98,2
457.85,462.23,471.61,2
473.39,463.03,458.91,2
464.37,468.09,463.14,2
466.12,461.29,469.03,2
462.98,466.8,464.6,2
464.34,463.24,469.11,2
462.11,463.71,468,2
454.1,464.05,475.99,2
462.13,470.36,461.83,2
462.38,458.68,472.81,2
470.96,462.72,462.57,2
460.6,457.62,477.98,2
476.15,466.44,454.6,2
472.64,467.2,457.03,2
464.34,458.44,470.96,2
474.24,467.34,455.84,2
465.11,458.97,472.48,2
453.42,465.91,472.28,2
455.83,466.29,473.23,2
459,466.64,466.88,2
461.99,465.15,467.1,2
463.93,457.59,472.54,2
457.14,460.3,477.87,2
471.47,470.87,454.31,2
470.59,464.05,459.93,2
457.2,464.18,471.49,2
470.01,461.7,464.11,2
474.47,462.87,459.91,2
459.39,457.96,476.72,2
469.34,463.77,463.1,2
465.57,466.67,459.73,2
473.89,464.79,458.1,2
467.97,465.42,461.93,2
460.66,469.42,461.33,2
464.86,468.26,460.68,2
466.13,459.31,471.55,2
463.84,459.66,473.72,2
462.01,459.63,473.68,2
461.41,456.78,474.55,2
465.11,468.65,458.39,2
459.68,459.88,476.07,2
461.61,459.77,473.83,2
461.29,458.82,473.57,2
460.24,459,475.84,2
453.65,462.73,476.05,2
472.84,463.54,460.15,2
461.03,468.31,464.89,2
471.63,463.89,460.35,2
461.58,460.96,473.15,2
475.64,466.55,453.39,2
460.93,459.47,474.76,2
462.88,469.24,462.71,2
470.27,467.92,458.59,2
468.43,464.16,461.72,2
473.48,469.32,453.54,2
472.03,464.14,460.82,2
468.36,465.52,459.3,2
453.85,464.49,474.65,2
466.3,459.7,468.6,2
460.48,460.64,471.91,2
468.05,472.91,452.06,2
469.83,469.1,454.09,2
460.92,464.07,470.29,2
464.22,458.59,474.04,2
466.01,465.84,461.61,2
466.54,459.67,470.83,2
461.48,463.12,471.36,2
462.05,460.22,470.58,2
464.24,466.82,463.93,2
463.76,466.36,462.67,2
472.66,468.48,454.04,2
470.93,464.43,460.15,2
467.76,472.28,452.48,2
458.62,465.36,471.23,2
454.72,465.77,472.75,2
474.72,462.45,458.45,2
457.93,463.51,474.61,2
462.81,457.54,473.87,2
467.1,462.1,463.64,2
459.89,468.18,464.27,2
467.23,467.31,459.86,2
460.89,462.7,471.14,2
471.1,465.43,457.98,2
462.85,468.28,460.98,2
463.73,465.17,467.74,2
465.83,468.49,461.54,2
466.5,461.9,464.58,2
475.53,462.31,455.77,2
472.83,471.17,452.61,2
457.35,467.34,466.31,2
466.23,464.8,463.57,2
466.43,469.52,456.85,2
472.1,467.47,456.94,2
465.82,467.01,463.37,2
471.45,466.91,456.57,2
469.37,470.43,455.88,2
464,463.16,466.58,2
465.22,465.9,464.14,2
470.05,468.96,456.82,2
461.07,460.26,474.14,2
456.33,460.57,475.17,2
464.15,470.49,456.7,2
468.12,467.71,458.85,2
458.63,467.28,467.75,2
467.16,467.71,459.81,2
466.75,469.7,459.26,2
468.57,468.57,457.48,2
475.18,466.25,455.84,2
469.75,469.78,455.65,2
464.91,468.91,460.47,2
465.21,459.83,468.82,2
465.54,460.14,470.35,2
467.25,464.81,461.18,2
460.47,463.91,471.97,2
468.78,462.26,461.79,2
464.58,460.22,468.79,2
467.2,465.69,462.4,2
462.17,461.8,468.19,2
464.72,463.18,464.33,2
469.93,470.49,452.95,2
475.28,466.6,453.15,2
462.55,468.94,463.67,2
468.53,469.75,457.84,2
458.99,456.88,477.38,2
459.33,468.2,467.39,2
462.25,463.99,469.36,2
458.12,459.58,476.25,2
467.52,472.19,456.11,2
458.67,466.05,468.77,2
468.92,466.46,458.61,2
466.53,463.79,464.83,2
455.18,464.58,471.95,2
466,469.1,458.21,2
471.01,460.99,461.26,2
464.1,467.68,462.65,2
470.61,463.11,460.9,2
462.16,461.23,471.27,2
476.79,463.66,455.29,2
456.03,464.09,474.05,2
474.01,468.05,453.06,2
454.64,466.3,473.02,2
467.63,471.06,453.17,2
463.16,464.68,467.54,2
472.71,462.68,460.37,2
467.74,463.55,462.58,2
470.68,464.43,458.44,2
465.46,465.84,462.85,2
469.7,464.76,461.62,2
472.22,465.23,455.54,2
472.39,461.32,461.77,2
472.63,464.5,460.36,2
467.42,469.39,459,2
473.63,468.29,453.72,2
475.11,465.92,455.71,2
467.92,464.69,464.54,2
458.86,456.58,477.68,2
458.15,460.18,475.79,2
470.8,465.65,458.05,2
455.54,461.74,475.58,2
461.11,462.2,471.8,2
472.16,462.38,462.17,2
471.56,463.13,462.15,2
468.05,462.09,464.88,2
470.35,460.2,463.39,2
462.14,465.64,463.87,2
470.96,466.1,459.9,2
457.9,464.15,473.39,2
468.33,461.36,466.64,2
464.07,459.85,469.61,2
476.79,465.72,453.95,2
457.79,462.23,472.2,2
468.69,472.33,451.11,2
476.83,465.67,454.54,2
462.7,465.5,465.03,2
469.66,466.97,458.91,2
473.15,465.38,457.35,2
460.27,464.66,468.23,2
472.05,462.94,458.06,2
468.23,459.89,468.06,2
458.36,463.42,472.88,2
469.93,460.29,465.85,2
460.2,468.78,462.22,2
459.65,461.88,474.19,2
468.62,461.4,463.27,2
454.34,464.33,473.88,2
461.31,468.53,463.08,2
466.29,467.82,458.8,2
458.89,467.49,469.42,2
460.43,461.8,473.59,2
464.67,468.75,459.02,2
460.75,464.4,468.97,2
469.9,467.1,460,2
458.37,462.28,472.53,2
476.02,463.85,454.05,2
464.64,469.03,458.92,2
459.79,458.1,476.02,2
475,466.04,455.66,2
469.07,469.91,453.65,2
477.54,465.47,454.47,2
457.5,462.71,475.24,2
466.29,466.73,459.64,2
462.83,458.4,474.48,2
470.98,464.03,460.36,2
464.19,461.76,468.56,2
473.84,464.85,456.21,2
462.99,464.91,465.83,2
476.65,464,455.28,2
463.43,464.01,468.65,2
468.59,471.07,452.49,2
460.65,466.08,468.37,2
470.9,468.75,453.58,2
462.04,469.53,463.64,2
455.77,462.04,475.88,2
462.93,464.22,467.48,2
463.51,462.85,468.57,2
461.48,457.99,474.92,2
463.65,469.52,459.06,2
474.33,465.41,457.34,2
465.23,465.63,465.58,2
472.12,462.81,461.45,2
463.97,460.44,468.08,2
464.4,463.59,467.26,2
458.46,467.79,468.23,2
468.67,472.7,454.54,2
455.32,462.33,474.1,2
459.37,466.91,468.56,2
461.58,464.04,470.21,2
461.73,464.37,467.77,2
463.91,467.87,461.63,2
465,459.41,468.43,2
469.17,466.95,460.7,2
474.72,465.32,454.3,2
465.26,459.98,472.11,2
475.49,464.59,454.18,2
454.78,466.28,472.77,2
469.52,461.07,464.17,2
477.07,463,454.53,2
468.41,472.46,452.03,2
455.92,464.38,471.22,2
466.37,470.23,455.07,2
465.31,470.67,458.9,2
467.9,466.25,461.05,2
463.11,465.12,466.23,2
469.23,464.89,461.5,2
474.41,467.72,454.78,2
461.14,468.19,465.36,2
460.42,459.16,476.57,2
452.07,465.45,475.48,2
470.66,460.84,462.62,2
459.43,466.71,469.56,2
457.03,462.06,475.59,2
468.77,470.99,453.26,2
460.79,457.36,475.2,2
459.21,458.15,476.3,2
461.38,468.61,463.34,2
475.36,464.26,453.73,2
463.67,468.91,460.86,2
473.5,464.21,459.46,2
461.82,462.58,468.05,2
474.79,462.83,459.81,2
471.5,468.8,452.47,2
460.67,467.68,464.68,2
474.1,466.2,456.37,2
459.37,456.81,478.28,2
465.75,463.59,464.65,2
465.67,470.83,458.99,2
467.71,466.17,459.59,2
469.87,462.49,464.31,2
472.17,460.7,460.6,2
464.52,470.69,457.84,2
469.76,468.66,454.27,2
458.94,466.24,469.31,2
461.67,458.23,474.21,2
475.68,462.96,456.66,2
466.48,460.67,466.39,2
459.6,462.97,469.56,2
452.09,464.04,474.83,2
454.66,463.81,473.62,2
457.21,466.45,469.04,2
471.68,471.22,452.09,2
463.89,467.06,464.77,2
464.79,470.85,457.19,2
475.44,465.79,453.71,2
471.56,468.22,456.44,2
469.33,470.95,452.62,2
462.42,466.54,463.32,2
463.33,461.38,469.11,2
463.01,465.73,463.58,2
462.47,466.26,465.77,2
454.4,467.39,471.84,2
476.89,465.21,454.33,2
463.91,457.71,471.49,2
462,464.31,469.74,2
458.09,463.56,473.13,2
472.66,463.08,461.15,2
461.51,464.74,468.09,2
458.22,468.74,465.87,2
457.75,466.29,469.76,2
459.92,461.09,473.86,2
467.91,460.4,466.87,2
460.86,468.79,464.79,2
471.02,463.46,461.28,2
466.48,466.37,460.6,2
457.54,461.86,476.53,2
457.42,462.68,472.62,2
476.48,463.31,456.71,2
468.3,472.55,451.12,2
460.95,457.69,475.79,2
472.2,467,456.54,2
463.6,469.79,461.92,2
469.28,461.97,465.25,2
467.61,471.24,452.54,2
456.83,460.16,476.14,2
459.09,463.28,472.86,2
456.83,466.68,470.52,2
452.99,465.88,472.77,2
469.74,461.61,464.37,2
460.97,461.86,469.41,2
461.89,460.17,474.88,2
469.37,473.33,452.75,2
461.81,469.35,463.84,2
457.95,464.2,472.81,2
460.31,465.24,466.52,2
467.72,461.52,464.52,2
459.44,461.13,476.2,2
470.69,467.88,455.79,2
476.59,463.33,454.1,2
475.94,464.43,454.2,2
458.11,458.73,475.8,2
467.49,467.06,457.62,2
455.76,465.87,473.23,2
469.37,469.37,454.98,2
459.17,460.69,476.15,2
467.14,465.15,462.41,2
464.19,470.62,459.77,2
470.23,465.13,459.96,2
473.52,468.1,454.96,2
471.53,465.79,457.65,2
464.63,464.29,467.82,2
472.39,462.63,462.83,2
463.26,459.14,472.68,2
462.44,466.29,465.05,2
465.1,470.11,459.36,2
468.08,462.01,466.81,2
456.28,465.56,471.97,2
473.48,461.67,460.25,2
458.37,460.25,474.58,2
461.35,460.19,473.79,2
461.12,457.9,474.19,2
461.6,468.49,465.2,2
459.5,458.52,476.98,2
470.76,468.31,453,2
470.5,462.32,460.19,2
469.04,472.07,453.64,2
472.4,468.97,453.48,2
464.77,461.4,467.6,2
470.79,463.73,459.66,2
467.54,463.98,462.25,2
459.52,461.24,472.47,2
471.23,463.62,462.03,2
465.35,470.63,456.52,2
459.72,466.54,468.89,2
465.2,459.51,469.2,2
463.12,458.1,473.26,2
475.42,463.89,455.98,2
472.06,461.99,460.74,2
464.57,461.13,468.46,2
455.95,465.35,474.36,2
469.12,472.24,451.86,2
457.2,460.65,474.92,2
467.2,466.06,459.78,2
466.63,468,459.63,2
470.49,467.24,454.85,2
458.33,466.33,469.12,2
469.01,466.73,458.15,2
456.69,467.42,467.79,2
459.79,464.73,469.69,2
461.29,465.78,467.82,2
470.69,465.04,457.47,2
465.33,466.16,463.27,2
468.56,468.35,456.6,2
457.52,467.85,469.06,2
461.14,461.8,471.04,2
470.13,467.25,458.4,2
467.35,472.2,455.85,2
467.71,473.08,455.11,2
459.78,459.01,475.92,2
458.77,463.93,469.72,2
457.81,460.4,475.64,2
474.39,467.75,453.06,2
455.39,465.37,472.25,2
471.81,466.59,457.35,2
475.82,465.74,454.22,2
466.35,463.9,462.13,2
475.51,465.07,454.96,2
463.06,469.22,460.3,2
464.59,462.37,469.38,2
474.65,462.75,458.78,2
462.38,463.09,471.3,2
455.91,467.59,471.01,2
469.39,466.13,461.01,2
458.45,461.69,475.14,2
466.1,471.59,455.43,2
467.17,463.44,466.21,2
463.49,468.4,461.61,2
459.24,464.49,472.5,2
470.65,464.32,459.99,2
472.2,464.93,458.75,2
460.61,463.42,469.6,2
472.19,469.35,452.66,2
466.26,471.86,453.32,2
468.73,463.28,463.38,2
470.44,469.34,452.53,2
474.6,465.27,455.04,2
459.29,463.64,470.84,2
458.6,464.83,470.06,2
467.98,469.56,456.17,2
467.64,465.52,463.07,2
461.76,457.61,474.73,2
470.1,460.73,463.45,2
465.26,471.43,454.68,2
462.97,471.1,460.64,2
473.13,465.8,454.12,2
468.86,467.11,458.5,2
455.88,462.57,475.29,2
466.99,470.54,454.43,2
454.66,465.61,473.68,2
467.15,467.32,458.04,2
458.05,459.38,477.82,2
467.63,463.52,465.74,2
471.45,464.93,459.24,2
462.68,457.19,476.23,2
461.86,468.82,461.17,2
461.75,466.92,463.49,2
467.19,458.76,467.79,2
469.12,462.56,461.01,2
466.74,462.23,466.5,2
465.69,470.96,455.64,2
453.2,464.06,474.84,2
473.2,466.96,454.66,2
457.32,459.76,476.9,2
457.07,468.11,466.69,2
461.38,466.02,467,2
464.93,458.95,473.29,2
462.51,467.82,463.69,2
466.84,466.79,458.29,2
465.49,461.16,466.28,2
458.56,460.93,472.52,2
468.36,470.55,456.75,2
468.8,467.36,458.05,2
467.97,468.34,458.62,2
452.16,465.53,474.06,2
466.49,470.54,455.9,2
459.14,469.28,466.4,2
469.88,464.28,461.1,2
459.74,459.28,474.64,2
465.99,461.43,468.16,2
466.1,459.9,470.01,2
453.57,465.55,473.36,2
462.11,468.06,465.49,2
458.02,464.97,470.43,2
461.36,466.64,466.86,2
472.04,462.07,463.46,2
473.5,466.02,456.33,2
