324.95,312.56,316.9,308.53,326.68,1
322.47,310.55,321.12,302.73,316.95,1
320.13,311.17,320.18,302.38,315.3,1
324.54,311.72,314.79,309,326.3,1
322.44,312.25,320.49,303.81,317.62,1
325.61,312.13,316.97,306.67,322.36,1
325.69,314.03,313.39,308.59,327.04,1
327.9,313.51,311.92,313.29,331.32,1
328.06,314.54,313.81,312.46,331.67,1
329.13,313.44,311.84,313.42,331.43,1
326.1,313.18,314.88,309.91,326.44,1
328.08,313.89,310.68,314,332.64,1
326.12,312.78,314.9,309.47,325.92,1
323.82,312.41,317.18,304.13,320.27,1
328.47,312.3,309.32,313.68,333.31,1
325.65,312.54,316.47,307.91,324.45,1
323.95,312.47,318.14,305.31,320.46,1
328.51,311.96,312.49,311.95,330.9,1
327.28,312.54,313.97,309.39,324.71,1
326.46,312.97,314.19,310.52,327.21,1
328.83,313.52,310.87,314.32,332.94,1
325.38,313.25,314.34,308.94,325.22,1
325.42,310.62,316.13,309.81,324.33,1
324,313.25,316.89,307,321.22,1
326.94,313.03,314.81,309.71,327.51,1
329.33,314.09,312.97,312.22,332.21,1
322.72,312.12,317.11,304.83,320.9,1
324.98,313.16,316.36,308.26,324.69,1
327.28,314.81,312.69,310.34,330.45,1
324.94,311.75,316.76,307.18,322.57,1
324.2,312.01,316.22,305.74,322.58,1
326.25,312.6,317.67,305.8,321.38,1
323.41,312.04,318.78,305.85,320.54,1
323.21,312.24,319.48,303.08,317.49,1
329.48,312.19,312.36,314.69,331.6,1
324.36,312.75,317.68,306.65,322.29,1
323.54,313.56,317.2,304.36,320.72,1
329.04,313.41,310.76,314.27,332.65,1
321.91,311.97,321.17,302.68,316.38,1
323.6,312.16,318.13,306.26,321.45,1
323.04,312.26,317.39,308.85,322.75,1
328.06,315.11,312.84,313.1,329.97,1
329.69,314.35,310.65,314.52,333.77,1
326.8,312.65,312.31,312.89,330.12,1
328.44,312.75,309.98,313.7,332.22,1
324.39,312.52,317.32,306.83,322.25,1
325.64,312.71,315.87,308.77,325.4,1
324.11,313.47,317.27,307.83,325.36,1
323.64,313.22,317.28,305.04,319.99,1
327.84,314.63,313.22,310.02,327.51,1
326.95,313.16,313.2,311.26,328.38,1
324.6,313.16,314.1,308.99,327.91,1
321.5,312.15,321.86,302.5,315.38,1
324.24,313.68,320.24,303.69,318.36,1
321,311.83,322.35,304.31,316.46,1
321.14,312.57,321.88,303.98,317.68,1
328.84,314.17,310.47,314.44,333.58,1
329.33,313.69,310.79,314.53,333.1,1
324.42,312.39,317.56,306.74,322.06,1
324.27,311.28,317.12,308.39,323.86,1
321.71,311.57,319.99,302.91,319.5,1
323.52,312.45,317.25,306.07,321.01,1
328.81,312.9,311.8,312.07,331.06,1
320.42,311.99,321.46,302.09,315.01,1
326.18,312.78,317.67,307.98,324.65,1
326.74,311.49,313.43,312.06,327.95,1
323.81,312.24,318.79,305.73,320.51,1
327.77,313.03,313.43,311.43,328.64,1
325.26,312.74,316,308.3,324.43,1
322.15,312.59,320.54,302.29,316.08,1
325.95,313.7,316.24,308.74,326.15,1
324.73,312.96,316.59,307.91,324.98,1
328.36,312.71,313.12,310.77,331.57,1
322.15,312.12,322.25,300.23,316.37,1
324.98,312.71,315.31,308.62,325.15,1
320.85,312,320.86,304.63,316.11,1
326.49,310.66,313.06,309.85,327.59,1
326.44,312.66,313.42,311.21,327.87,1
323.05,312,320.59,304.38,319.21,1
326.73,313.32,312.5,309.83,327.78,1
326.29,312.66,314.57,308.68,325.55,1
321.97,311.07,317.75,305.61,320.79,1
324.41,312.21,318.75,306.88,323.05,1
325.3,314.1,315.49,309.61,323.37,1
323.86,312.54,318.08,306.1,321.27,1
326.08,312.29,316.91,307.08,323.33,1
329.84,313.69,313.48,312.54,331.2,1
327.81,312.97,312.57,313.01,330.12,1
321.95,312.06,320.88,302.89,316.49,1
326.75,313.4,313.86,310.13,327.63,1
326.14,312.59,312.43,310.62,325.62,1
326.64,312.99,312.14,314.5,330.24,1
320.57,310.57,322.76,303.12,315.69,1
323.38,312.04,320.12,304.74,319.68,1
325.16,313.71,316.8,309.13,324.13,1
328.2,313.31,311.77,313.1,331.46,1
328.58,313.77,310.73,312.85,332.8,1
322.72,311.92,317.72,305.52,318.27,1
324.94,312.73,316.57,307.84,323.72,1
327.25,312.98,310.73,311.56,331.84,1
328.71,313.7,310.08,313.37,332.24,1
323.6,313.05,318.47,305.74,321.37,1
323.82,312.94,318.9,307.7,322.85,1
328.71,313.21,312.61,311.55,330.01,1
321.78,312.01,321.11,302.75,316.19,1
326.81,312.56,317.33,306.8,323.77,1
322,310.16,320.56,303.68,317.93,1
322.7,313.43,318.88,305.47,319.42,1
327.34,312.83,311.9,312.45,330.29,1
324.03,311.02,319.5,303.8,319,1
328.83,313.05,311.24,314.31,332.73,1
322.05,311.78,320.81,301.92,314.63,1
322.32,313.2,317.61,306.58,320.88,1
327.01,313.57,313.19,313.73,329.81,1
325.47,311.96,316.12,308.67,324.86,1
322.78,314.01,320.26,304.14,318.8,1
325.31,313.45,317.61,306.36,322.07,1
325.58,313.15,312.99,309.54,329.66,1
323.74,312.46,318.29,305.85,320.79,1
323.17,312.52,318.22,306.7,324.38,1
329.49,312.41,312.01,315.54,334.02,1
324.6,312.01,317.4,307.77,323.22,1
322.71,312.92,317.53,305.92,321.31,1
325.94,313.67,315.78,309.45,324.19,1
322.21,311.87,319.09,304.33,318.76,1
327.01,313,312.08,312.72,330.6,1
322.43,312.45,320.78,303.17,317.03,1
325.27,312.63,316.28,307.94,324.13,1
326.3,313.38,311.55,313,329.46,1
321.86,312.55,320.14,303.47,317.49,1
328.59,313.31,310.78,314.27,332.97,1
321.04,313.11,320.72,302.13,315.63,1
322.77,312.17,321.2,300.86,316.57,1
325.37,314.98,316.47,309.49,325.58,1
330.23,314.01,311.14,314.22,332.07,1
322.67,312.08,318.76,304.11,318.24,1
326,312.44,312.69,312.21,331.72,1
325.61,312.7,315.2,309.37,325.76,1
325.88,311.78,317.18,307.56,324.07,1
323.04,311.93,321.69,303.51,316.5,1
325.75,312.41,313.56,309.89,327.18,1
320.21,312.5,322.57,302.86,317.16,1
327.46,312.27,315.72,311.74,327.56,1
327.84,314.08,312.04,310.46,327.01,1
320.98,310.48,320.32,304.67,318.14,1
326.39,313.41,315.81,310.02,327.6,1
322.51,312.38,322.33,304.53,317.97,1
325.67,313.54,315.64,308.28,323.53,1
328.59,312.7,312.2,312.79,331.92,1
322.87,312.25,319.56,304.35,318.77,1
326.93,310.78,314.34,310.42,326.74,1
324.9,312.76,316.39,308.15,323.94,1
328.84,313.51,311.19,314,333.2,1
328.98,314.51,310.79,314.42,332.74,1
324.57,313.78,312.94,309.59,327.45,1
326.14,312.77,314.06,310.32,324.58,1
326.86,313.45,314.5,309.37,327.75,1
326.96,313.99,310.86,311.71,328.79,1
325.71,313.44,314.13,309.27,325.97,1
329.7,313.65,311.49,311.22,331.83,1
322.85,313.11,319.39,308.04,321.79,1
324.48,313.01,317.76,307.25,320.72,1
325.26,313.94,315.77,308.12,325.45,1
325.02,312.01,316.49,307.92,323.79,1
322.92,310.83,318.34,303.98,318.45,1
323.93,311.13,315.86,306.26,322.87,1
323.11,311.37,319.92,305.04,319.98,1
328.92,313.33,310.74,313.93,332.59,1
323.89,312.43,318.47,305.63,320.49,1
328.69,313.22,310.98,314.22,332.59,1
323.93,312.45,316.85,307.03,320.61,1
328.38,314.23,311.9,312.93,330.46,1
323.93,312.14,317.51,304.07,319.38,1
322.3,312.78,321.29,302.79,316.1,1
322.89,312.22,319.53,304.57,318.72,1
325.17,312.14,318.48,304.69,320.63,1
326.98,313.55,309.97,314.47,330.84,1
322.29,312.11,320.74,302.76,316.94,1
322.36,313.56,317.94,306.21,321.04,1
327.5,312.47,312.49,313.71,332.95,1
325.33,312.48,314.59,309.38,325.28,1
323.88,313.32,315.7,307.61,322.94,1
327.52,313.23,312.86,312.08,329.97,1
329.17,313.51,311.05,314.28,332.72,1
325.7,310.66,315.25,309.13,326,1
319.93,311.78,320.25,301.69,315.24,1
324.64,312.47,314.38,309.28,326.36,1
328.4,314.3,311.34,311.94,332.64,1
324.9,312.77,318.34,307.79,322.98,1
326.59,312.91,312.82,310.78,327.22,1
324.76,312.8,314.38,311,325.72,1
325.64,313.18,314.88,310.07,326.25,1
323.79,312.92,319.48,305.66,320.53,1
325.01,312.34,315.86,307.8,322.55,1
325.16,313.67,316.5,309.58,325.4,1
321.28,312.24,320.12,303.58,317.97,1
326.49,312.26,312.78,309.97,330.43,1
322.91,314.02,317.81,306.04,321.15,1
327.26,313.96,313.95,311.27,326.78,1
326.22,313.04,314.22,309.89,326.78,1
327.69,312.49,312.67,310.9,331.08,1
329.3,311.97,309.6,315.5,332.7,1
322.51,312.41,318.75,304.17,321.1,1
328.96,313.82,311.49,313.01,331.25,1
325.03,311.38,314.66,309.2,324.45,1
323.56,312.47,318.63,305.59,320.42,1
325.67,312.87,315.38,309.19,325.61,1
323.23,312.34,319.46,304.25,318.42,1
323.43,312.09,320.68,304.76,317.91,1
325.91,313.44,313.3,311.08,327.41,1
326.6,314.53,312.38,310.19,329.15,1
324.09,312.74,313.13,309.46,327.24,1
327.49,313.24,312.22,310.16,329.35,1
327.05,313.41,313.46,312.05,330.18,1
326.42,312.42,311.73,314.07,331.5,1
321.63,311.96,321.49,302.31,315.72,1
321.82,312.73,320.66,303.14,315.83,1
328.69,313.81,313.44,314.44,332.15,1
323.89,312.93,317.43,307.31,322.05,1
329.01,312.49,311.38,314.54,334.51,1
322.93,312.61,319.99,304.88,319.03,1
322.24,313.45,317.98,304.28,321.05,1
328.44,312.19,310.8,312.45,328.94,1
322.78,312.3,320.27,304.5,317.71,1
322.79,313.83,319.66,303.73,318.77,1
328.49,314.09,309.77,315.7,332.12,1
323.5,312.59,317.14,307.36,323.64,1
327.97,312.56,312.69,314.91,329.4,1
323.27,311.44,322.02,302.57,317.52,1
325.71,312.92,315.02,309.44,326.46,1
325.59,313.12,314.33,310.43,325.79,1
322.28,311.86,318.94,302.79,316.06,1
324.58,312.15,316.94,305.79,322.84,1
325.75,312.8,314.34,310.11,325.61,1
320.98,309.87,321.46,303.12,314.63,1
324.94,313.34,316.15,309.33,322.82,1
322.14,312.59,319.47,304.33,318.79,1
323.49,312.04,318.47,306,318.93,1
324.61,310.33,318.65,305.45,320.16,1
322.69,312.78,318.98,303.35,320.22,1
323.09,312.81,318.9,305.74,319.33,1
323.17,312.1,319.58,305.41,319.25,1
327.05,313.17,313.12,311.79,329.22,1
320.32,311.27,321.75,301.94,316.94,1
327.29,313.38,312.91,312.25,329.44,1
327.48,313.12,310.32,311.76,330.72,1
325.96,312.8,313.13,311.16,328.04,1
327.78,312.43,313.54,310.12,325.41,1
326.83,312.2,314.17,309.41,328.57,1
327.02,313.71,313.25,313.57,330.79,1
322.66,312.04,319.77,305.05,319.16,1
324.29,312.57,317.77,307,321.84,1
330.21,314.43,311.47,314.67,333.83,1
327.87,313.29,312.13,312.73,330.73,1
326.68,311.32,317.17,306.41,322.66,1
327.48,312.91,311.58,313.15,330.99,1
324.7,312.51,316.3,308.03,324.33,1
327.66,313.38,312.01,311.65,330.12,1
327.45,313.16,312.59,312.27,330.11,1
323.13,310.96,319.38,304.05,318.59,1
323.87,312.05,320.4,305.27,319.1,1
328.66,313.32,310.96,314.89,332.68,1
325.4,313.05,314.89,309.17,326.57,1
325.39,312.32,316.38,307.84,324.04,1
323.19,312.29,319.09,305.03,319.59,1
326.66,313.3,311.12,313.43,328.89,1
323.9,312.55,318.33,306.19,321.41,1
320.39,310.54,321.78,303.27,314.91,1
327.31,313.25,312.97,311.63,329.45,1
328.14,313.92,311.83,314.31,328.91,1
324.32,313.47,317.05,307.83,322.75,1
322.22,311.82,321.77,302.98,315.2,1
328.43,312.89,312.57,313.85,333.96,1
325.26,313.43,314.55,310.52,326.63,1
328.49,313.79,311.59,312.56,331.37,1
326.23,311.58,314.63,309.81,324.13,1
328.24,313.59,313.3,309.4,327.03,1
322.93,312.35,319.27,305.08,319.55,1
328.78,313.61,310.7,314.2,332.92,1
324.67,312.65,316.9,307.56,323.16,1
327.71,312.48,311.11,313.89,332.95,1
322.63,312.26,320.16,303.85,317.88,1
324.16,312.46,317.79,306.68,322.22,1
327.06,313.7,312.6,313.06,333.11,1
329.21,313.42,310.62,314.72,331.26,1
328.23,313.64,311.53,313.52,332.8,1
323.22,312.4,319.82,305.91,319.5,1
324.92,311.87,317.04,307.51,322.78,1
325.89,312.93,315.05,308.86,325.83,1
324.88,311.24,316.4,306.52,321.97,1
327.86,313.3,312.11,312.83,330.72,1
327.69,312.03,313.09,310.46,328.76,1
324.52,311.83,318.09,306.29,321.92,1
326.21,312.46,316.15,308.79,325.16,1
327.68,313.96,312.94,309.2,326.5,1
326.04,313.63,315.66,309.31,325.95,1
326.34,311.63,314.65,307.87,323.21,1
327.92,314.89,311.69,311.92,329.57,1
325.24,312.9,315.96,309.85,326.23,1
327.78,312.85,315,310.28,327.38,1
323.05,311.9,317.23,306.87,323.71,1
324.28,312.5,320.61,304.58,319.08,1
326.88,313.3,314.05,311.59,327.81,1
328.13,314.23,314.89,310.49,328.75,1
321.97,312.99,319.38,305.25,320.05,1
322.98,311.89,320.44,304.23,318.13,1
328.05,312.4,309.72,313.88,334.26,1
327.18,313.34,313.14,311.68,329.26,1
312.19,319.28,303.49,296.88,318.84,2
308.99,321.65,296.42,294.38,322.06,2
315.94,310.35,315.18,295.87,317.2,2
311.08,320.8,299.69,295.51,321.11,2
308.56,320.6,295.54,297.23,323,2
306.68,322.1,295.22,291.94,323.46,2
311.76,320.74,303.01,294.5,321.18,2
315.82,307.78,316.74,296.78,313.18,2
309.15,324,295.29,293.68,323.41,2
315.25,308.65,319.9,294.13,312.45,2
306.17,323.72,292.78,295.26,324.81,2
316.58,306.93,319.54,297.41,313.78,2
312.13,313.4,306.98,297.22,317.32,2
314.28,310.67,312.83,296.88,314.71,2
316.78,307.56,318.77,297.41,312.53,2
310.93,312.76,306.1,295.23,316.86,2
313.75,310.17,313.25,297.62,312.54,2
317.51,312.57,314.98,295.9,314.36,2
316.32,310.5,315.41,298.48,312.71,2
311.19,317.49,303.65,295.48,321.05,2
305.5,325.18,290.56,294.56,326.21,2
311.22,316.05,305.41,295.75,318.79,2
303.79,325.28,292.08,294.91,324.99,2
313.33,314.57,304.35,296.57,317.06,2
305.37,325.55,292.4,297.43,323.14,2
317.13,307.46,317.67,296.15,310.45,2
310.58,316.1,300.35,297.97,318.7,2
312.99,311.02,316.02,295.1,313.49,2
312.78,314.36,308.28,296.37,317.81,2
307.79,321.77,293.25,292.77,323.69,2
307.63,321.42,294.84,295.2,319.67,2
311.6,319.81,302.03,294.67,317.55,2
306.99,323.19,296.15,295.91,323.13,2
315.64,309.05,316.43,299.33,311.81,2
310.58,316.65,304.32,296.35,319.73,2
305.97,319.83,298.2,294.38,324.94,2
311.03,319.6,299.07,295.56,322.06,2
314.96,310.47,313.49,297.65,314.95,2
307.2,324.19,295.54,295.17,323.98,2
306.12,320.9,294.02,295.63,323.13,2
307.71,320.96,295.62,295.07,324.27,2
307.42,322.69,296.99,295.34,323.9,2
310.14,319.74,301.29,294.5,319.59,2
308.16,321.19,297.77,296.23,323.03,2
317.17,307.82,318.12,299.75,312.81,2
314.51,311.59,312.36,295.87,314.96,2
311.95,315.87,306.04,297.85,319.07,2
306.47,325.26,293.77,296.3,326.84,2
310.76,312.03,311.38,295.87,317.88,2
305.29,322.94,294.47,296.12,324.67,2
307.88,316.82,304.67,294.25,317.78,2
315.55,310.82,316.05,298.97,312.89,2
305.46,325.33,292.67,294.52,325.11,2
312.1,316.25,309.58,297.63,314.69,2
308.17,323.17,295.15,294.6,322.41,2
306.99,321.29,295.13,294.9,325.84,2
314.21,311.63,315.24,298.18,314.82,2
314.94,309.25,313.95,295.99,314.39,2
308.23,324.14,292.07,294.82,326.03,2
312.87,313.97,311.41,294.66,316.01,2
312.96,312.96,310.19,296.71,316.63,2
309.42,318.53,301.2,295.88,319.13,2
311.41,318.46,301.75,294.99,324.07,2
313.62,315.86,306.16,296.64,318.58,2
308.59,321.92,292.65,297.07,322.18,2
311.26,315.07,302.31,296.44,319.79,2
310.43,318.32,303.93,295.89,319.58,2
308.67,323.03,291.05,294.77,325.49,2
311.28,317.98,298.94,298.3,321.53,2
305.2,325.05,292.56,295.02,325.09,2
309.89,318.34,301.55,295.03,322.06,2
315.07,310.56,314.22,296.99,314.6,2
310.98,317.27,304.17,295.78,320.75,2
310.66,318.94,302.01,295.38,319.94,2
307.26,321.42,296.6,293.62,320.9,2
313.62,318.27,307.26,296.89,318.64,2
306.85,322.98,294.87,293.41,325.37,2
304.17,323.73,295.34,293.96,324.36,2
311.91,319.29,301.79,292.94,320.29,2
309.29,318.66,303.66,294.01,318.88,2
304.59,324.66,291.07,293.93,325.56,2
315.42,308.31,314.92,296.64,313.73,2
312.78,314.5,307.98,296,317.66,2
311.38,320.8,298.28,293.71,320.08,2
306.82,323.15,294.08,296.07,324.02,2
311.2,313.4,308.19,297.56,318.88,2
308.33,320.93,296.41,295.39,322.86,2
310.53,318.64,299.56,298.2,322.04,2
306.33,323.52,293.59,295.27,325.11,2
315.05,311.1,315.05,297.29,314.84,2
312.27,315.16,306.76,296.45,318.14,2
306.39,326.8,290.09,292.91,324.8,2
313.69,313.98,309.22,296.6,316.99,2
311.69,320.81,297.34,295.69,320.91,2
313.36,314.93,308.48,297.3,317.51,2
311.66,316.44,307.21,296.38,318.54,2
313.74,314.52,311.19,295.46,318.64,2
303.42,325.97,292.98,293.2,327.02,2
313.88,312.24,312.8,297.11,315.06,2
307,322.1,294.06,293.34,324.08,2
310.89,317.34,302.3,296.26,319,2
308.21,320.01,302.06,298.64,320.36,2
305.29,326.71,292.58,294.9,322.13,2
313.17,313.27,309.62,296.58,316.86,2
307.27,323.16,290.35,294.02,323,2
308.65,323.04,295.44,294.48,322.52,2
309.63,320.44,300.75,294.65,320.61,2
311.69,318.67,306.74,298.32,317.68,2
316.43,308.71,315.38,295.58,313.27,2
312.72,316.18,307.73,296.3,316.95,2
313.98,313.92,305.73,297.54,315.62,2
313.71,312.85,310.6,296.67,316.29,2
306.28,323.06,296.02,293.69,323.82,2
312.5,318.12,305.16,296.89,319.35,2
307.14,321.37,296.24,294.73,324.98,2
316.84,307.67,318.6,297.39,312.35,2
310.42,318.65,301.96,298.27,320.99,2
313.92,312.58,312.51,296.84,315.44,2
311.37,316.16,305.28,296.24,318.83,2
306.92,323.02,294.9,294.21,325.73,2
312.91,315.67,306.87,295.96,316.11,2
306.99,323.78,292.61,296.82,324.23,2
310.23,318.33,302.36,296.55,320.09,2
309.64,318.33,296.41,296.05,321.04,2
306.93,320.29,298.56,296.44,320.3,2
311.54,316.72,304.3,296.25,319.25,2
306.39,321.16,296.8,294.95,323.17,2
305.71,324.02,292.71,294.64,325.16,2
309.62,321.39,301.17,297.03,323.53,2
308.73,320.98,300.06,295.26,321.89,2
314.58,308.46,313.1,296.62,314.35,2
308.41,319.94,299.07,298.51,322.45,2
305.17,326.71,291.77,296.66,323.85,2
307.53,323.45,293.62,294.65,325.03,2
308.71,319.91,298.58,295.26,324.28,2
307.88,319.69,299.73,296.55,321.88,2
318.27,308.8,317.94,295.34,314.02,2
310.06,317.28,300.93,295.93,320.25,2
317.22,307.56,318.84,297.81,312.08,2
