264.17,263.58,264.1,264.71,264.13,250.09,263.02,263.83,263.46,264.61,265.16,263.43,263.64,264.32,264.07,264.31,263.32,264.97,263.66,263.6,263.35,263.81,264.69,254.32,264.04,263.86,263.85,264.25,259.2,264.05,263.42,263.79,264.81,264.12,263.97,263.82,264.26,264.77,264.22,264.53,264.97,263.74,264.44,265.09,264.16,263.78,264.01,264.4,252.21,263.88,1
264.43,263.44,263.99,264.32,264.01,244.56,263.25,263.62,263.37,264,264.79,263.58,263.45,264.08,264.35,264.07,263.89,264.45,263.92,263.89,263.39,264.06,264.13,258.78,263.81,263.98,263.85,264.05,258.63,263.99,264.01,263.65,264.17,264.13,264.34,263.78,264.14,264.32,264.99,264.29,264.95,264.06,264.22,264.66,264.45,263.57,264.02,264.36,252.02,263.94,1
263.99,263.52,263.95,264.31,263.43,263.1,263.22,263.62,263.08,263.77,265.47,264.18,263.42,264.55,264.25,263.99,262.6,264.24,263.72,263.59,263.59,263.92,263.62,244.18,263.97,263.82,264.19,264.18,258.6,263.88,264.2,263.23,264.04,263.84,264.41,263.93,264.19,264.15,264.29,264.74,264.55,264.27,264.16,264.08,264.15,263.45,264.26,264.45,252.22,263.65,1
264.72,263.12,263.83,264.67,264.18,263.53,263.18,263.78,263.76,263.81,265.05,263.81,263.8,264.28,264.52,263.78,263.97,264.25,263.63,264.24,263.09,263.65,264.16,240.95,264.03,263.47,264.23,264.08,258.65,264.03,263.95,263.54,264.04,264.03,264.34,263.51,264.22,264.28,264.98,264.18,265.03,263.88,264.45,264.52,264.17,263.96,263.88,264.59,251.89,263.99,1
264.3,263.49,264.07,264.09,263.56,259.6,263.27,264.1,263.14,263.81,265.05,263.52,263.76,264.09,264.24,263.9,263.51,263.46,264.05,263.45,263.11,263.58,264.22,251.93,264.26,263.46,264.18,264.33,258.19,263.75,263.91,264.18,264.59,264.47,264.21,263.66,263.79,264.59,264.99,264.47,265.08,263.99,264.05,265.07,264.41,263.75,264.2,263.82,251.68,263.69,1
264.52,263.41,264.1,264.26,264.03,249.16,263.22,263.78,263.41,263.95,264.86,263.62,263.59,264.28,264.24,263.8,263.96,264.37,264,263.86,263.23,263.95,264.07,251.34,263.96,263.92,263.97,264.22,258.68,263.91,263.96,263.63,264.02,264.27,264.25,263.76,264,264.13,264.97,264.21,265.02,264.1,264.26,264.58,264.3,263.52,264,264.41,251.93,263.83,1
264.44,263.39,263.99,264.33,264.01,244.63,263.25,263.69,263.31,263.9,264.71,263.62,263.54,264.3,264.3,263.76,263.89,264.55,263.95,263.91,263.25,263.98,264.18,260.19,263.82,263.87,264.05,264.2,258.6,264.04,263.92,263.54,263.98,264.05,264.05,263.67,264.32,264.2,264.91,264.39,264.99,264.03,264.21,264.5,264.38,263.54,263.97,264.32,252.06,263.87,1
264.38,263.81,263.97,264.72,264.33,265.3,263.53,264.01,262.74,264.02,264.79,263.75,263.04,264.08,264.11,264.11,263.62,264.86,263.73,264.37,263.16,263.76,264.28,249.41,263.72,263.66,263.8,264.29,258.41,263.86,264.25,263.35,263.9,264.16,263.86,262.98,263.96,264.48,264.27,264.08,264.81,264.17,264.33,264.38,263.72,263.5,263.98,263.34,252.6,264.4,1
264.38,263.39,263.95,264.67,264.2,246.11,263.53,263.85,263.31,264.04,265.11,263.77,263.73,264.03,264.53,264.4,264,264.81,264.53,263.75,263.52,263.82,264,260.32,264,264.09,263.63,264.4,258.57,264,264.17,264,264.15,263.94,264.24,263.51,263.97,264.35,264.94,264.12,265.4,263.89,264.28,264.7,264.39,263.67,263.87,264.49,251.75,263.91,1
264.57,263.28,264.31,264.04,263.98,262.9,263.41,263.64,263.44,263.83,264.72,263.41,263.55,264.22,264.35,263.78,263.98,264.38,264.08,263.78,263.12,263.99,264.13,244.55,263.95,263.92,263.84,264.3,258.72,264.02,263.98,263.37,264.13,264.14,264.13,263.46,264.1,264.12,264.79,264.23,264.98,264.21,264.36,264.53,264.36,263.67,263.98,264.56,251.8,263.82,1
264.7,263.15,263.85,264.54,263.66,246.88,262.53,263.62,263.51,264.17,265.16,263.55,263.85,264.57,264.11,263.49,263.77,264.4,263.78,264.48,263.52,263.75,263.92,257.33,263.42,263.68,263.91,264.34,258.31,264.23,263.89,263.57,264.3,264.33,264.37,263.47,263.7,264.02,265.02,264.82,265.37,264.11,264.18,264.69,264.18,263.58,264.5,264.17,251.51,264.08,1
264.57,263.16,263.92,264.48,264.18,251.48,263.09,263.72,263.52,263.69,264.68,263.78,263.44,264.59,264.19,264.22,263.95,264.64,264.25,264.17,263.66,263.83,264.42,243.72,264.07,264.67,263.94,264.07,258.71,264.06,263.83,263.31,263.98,264.43,264.24,263.21,263.97,264.27,265.59,263.82,264.93,264.04,263.95,264.56,264.3,263.36,263.63,264.71,251.53,264.03,1
264.64,263.32,263.84,264.5,263.59,266.12,263.2,263.63,263.4,263.87,265.22,263.39,263.73,264.5,263.91,264.12,264.26,264.13,264.21,264.3,263.02,264.48,264.31,243.25,263.6,263.81,263.72,264.06,258.52,264.2,264.04,263.35,263.95,264.56,264.04,263.53,264.41,264.21,265.17,264.6,264.97,263.95,264.38,264.49,264.22,263.19,263.98,264.39,251.81,264.12,1
264.7,263.4,264.58,264.09,264.19,237.22,263.35,263.59,263.67,264.09,264.99,263.58,263.53,264.21,264.44,263.59,263.92,264.28,263.98,264.23,263.11,263.95,264.21,244.25,263.73,263.88,264.27,264.11,258.38,264.1,263.63,263.17,264.01,264.11,264.27,263.62,264.04,264.5,265.19,263.98,265.12,263.99,264.5,264.34,264.04,263.69,263.98,264.02,251.99,263.71,1
264.35,263.26,264.05,263.95,264.34,255.33,263.25,263.64,263.32,264.1,265.52,263.74,263.65,264.36,264.24,263.78,263.76,264.17,263.63,264.12,263.27,263.79,264.12,254.46,264.02,263.56,264.26,263.95,258.56,263.85,264.45,263.53,264.57,264.18,264.36,263.29,263.67,264,264.99,264.43,264.87,263.87,264.18,264.25,264.22,263.96,263.81,264.36,251.76,263.92,1
264.6,263.21,264.1,264.52,263.94,244.08,263.26,263.76,263.17,263.96,265.02,263.73,263.44,264.53,264.3,263.97,263.74,264.65,264.04,263.68,263.34,263.8,264.22,242.77,264.17,264,263.93,264.32,258.68,264.09,264.26,263.48,264.03,264.05,264.55,263.69,264.14,264.45,265.26,264.01,265,263.95,264.11,264.53,264.28,263.61,264.22,264.04,251.86,263.77,1
264.71,263.36,264.36,264.43,263.86,237.11,263.15,263.82,263.25,263.94,264.58,263.94,263.96,264.22,264.55,264.2,263.84,264.5,264.16,264.14,263.39,263.65,263.98,238.9,263.87,263.73,264.11,264.17,258.66,263.67,263.49,263.19,264.12,263.91,263.98,263.31,264.16,264.35,264.9,264,265.1,263.91,263.9,264.57,264.32,263.16,263.44,264.58,251.65,264.03,1
264.55,263.49,264.08,264.26,263.95,237.07,263.41,263.48,263.31,264.02,264.97,263.6,263.53,264.19,264.25,263.86,263.75,264.34,264.04,263.94,263.01,263.9,264.28,252.03,263.69,263.96,263.98,264.16,258.71,264.03,264.24,263.59,264.19,264.28,264.38,263.63,264,264.34,264.95,264.13,265.02,264.1,264.26,264.5,264.11,263.73,263.97,264.55,251.95,263.74,1
264.56,263.37,263.97,264.29,264.1,241.41,263.13,263.67,263.2,264.02,264.91,263.6,263.72,264.46,264.28,263.86,263.88,264.29,264.03,263.92,263.21,264.03,263.93,246.36,264.13,264.08,264.11,264.1,258.59,263.89,263.87,263.34,263.98,264.04,264.23,263.61,264.07,264.25,264.94,264.37,265.12,263.86,264.36,264.56,264.25,263.6,263.99,264.22,252.03,264.27,1
264.56,263.56,264.09,264.31,263.82,235.91,263.23,263.56,263.36,264.01,264.58,263.36,263.56,264.13,264.42,263.89,263.58,264.23,264,263.68,263.47,263.84,264.32,247.08,264.03,263.77,263.96,264.15,258.82,264.17,263.97,263.67,264.23,264.01,264.26,264.07,264.44,263.9,264.93,264.02,264.95,263.91,264.11,264.62,264.42,263.39,263.82,264.53,251.95,263.85,1
264.39,263.27,264.24,263.9,264.25,239.7,263.07,263.58,263.5,263.9,264.92,264.14,263.47,264.19,264.82,263.5,263.61,264.08,264,263.78,263.69,264.45,264.18,251.87,263.83,263.92,264.16,264.41,259.02,263.57,263.5,263.3,264.21,264.7,264.3,263.79,264.07,264.04,264.83,264.27,265.17,264.13,264.58,264.76,264.15,263.32,264.03,264.62,252.18,263.43,1
264.4,263.47,264.2,264.35,263.9,256.32,263.35,263.7,263.43,264.05,265,263.45,263.88,264.16,264.71,263.82,263.84,264.36,263.75,263.98,263.43,263.96,264.05,253.71,264.04,264,263.92,264.26,258.62,263.78,263.97,263.61,263.98,264.28,264.3,263.89,264.03,264.48,264.85,264.12,264.91,263.81,263.85,264.81,264.39,263.65,263.91,264.44,251.67,263.89,1
264.49,263.49,264,264.3,264.01,243.95,263.29,263.7,263.43,263.94,264.89,263.64,263.61,264.26,264.34,263.92,263.9,264.35,263.91,263.88,263.37,263.91,264.13,251.07,263.89,263.94,263.99,264.15,258.66,263.96,263.91,263.57,264.09,264.26,264.21,263.69,264.12,264.16,264.97,264.29,265.02,263.98,264.28,264.56,264.22,263.52,264,264.37,251.95,263.9,1
264.5,264.07,263.89,264.21,263.98,256.88,263.11,264.02,263.18,263.84,264.89,264.01,263.1,264.37,264.34,264.34,263.84,263.76,263.97,264.08,262.99,263.78,263.49,251.21,264,263.41,263.88,264.09,258.59,264.75,263.57,262.95,263.99,264.86,264.26,263.51,263.78,263.99,266.06,264.33,264.6,263.85,264.37,264.49,264.22,263.05,264.36,264.1,251.54,264.2,1
264.47,263.19,264.11,264.4,264.06,239.21,263.51,263.55,263.4,263.84,264.69,263.44,263.68,264.44,264.5,263.81,263.82,264.46,263.64,264.01,263.34,264.2,264.13,241.93,263.92,263.65,263.9,264.13,258.69,263.99,264.08,263.42,264.25,264.34,264.15,263.38,264.21,263.98,265.09,264.54,265.19,264,264.29,264.47,264.29,263.53,263.91,264.27,251.91,264.07,1
264.23,263.06,263.84,264.49,263.84,265.72,262.9,263.62,263.03,263.88,265.1,263.56,263.4,263.97,264.22,264.01,263.83,264.35,263.99,263.8,263.21,263.94,263.85,239.87,264.37,264.05,263.81,264.08,258.79,264.14,263.67,263.71,263.95,264.25,264.1,263.67,264.45,264.15,264.78,263.99,265.29,263.85,264.1,264.87,264.22,263.55,264.12,264.4,251.52,264.14,1
264.51,263.42,264.02,264.35,264.05,261.02,263.32,263.7,263.44,264.01,264.96,263.58,263.67,264.25,264.41,263.87,263.96,264.33,263.98,263.91,263.34,263.79,264.12,247.3,263.94,263.98,263.91,264.12,258.68,263.99,263.99,263.57,264.15,264.03,264.17,263.66,264.14,264.18,264.91,264.2,264.9,263.93,264.33,264.64,264.24,263.51,264.03,264.33,251.99,263.87,1
264.6,263.21,264.38,264.29,263.8,259.16,263.42,263.59,263.74,263.96,265.15,263.69,264.16,264.41,263.87,263.66,264.03,263.71,263.76,264.22,263.62,264.27,263.94,240.89,264.13,263.63,264.32,263.67,258.64,264.09,264.02,263.46,264.51,264.13,264.57,263.77,264.24,264.23,264.94,265.05,265.03,264.36,264.6,263.79,264.2,264.36,264.02,263.86,252.14,263.66,1
264.46,263.46,264.04,264.26,263.99,248.59,263.21,263.65,263.36,263.97,264.88,263.59,263.67,264.26,264.36,263.91,263.92,264.33,263.92,263.88,263.33,263.91,264.13,240.71,263.91,263.95,264,264.19,258.63,263.98,263.9,263.57,264.06,264.16,264.23,263.69,264.2,264.22,264.98,264.23,265.05,263.98,264.23,264.61,264.26,263.59,263.98,264.37,251.94,263.88,1
264.37,263.32,263.98,264.43,263.78,251.52,263.34,263.53,263.64,264,264.84,263.72,263.62,264.4,264.46,263.87,263.74,264.35,264.17,264.02,263.11,264.12,264.04,244.11,263.82,264.04,264.05,264.16,258.71,263.99,263.69,263.57,264.26,264.28,264.07,263.63,264.2,264.27,265.03,264.26,264.92,263.98,264.29,264.46,264.23,263.54,263.96,264.28,252,263.86,1
264.06,263.46,264.25,264.52,264.08,250.72,263.73,263.69,263.69,264.11,264.55,263.24,263.78,264.15,264.17,263.59,264.07,264.13,263.83,263.9,263.23,264.01,264.25,254.95,264.07,264.02,263.99,264.46,258.45,264.11,263.92,263.27,264.1,264.33,264.03,263.79,263.89,264.4,265.14,263.71,264.69,263.56,263.75,264.15,263.99,263.26,263.86,264.51,252.18,263.91,1
264.54,263.3,263.98,264.34,264.02,239.93,263.27,263.66,263.5,263.98,264.87,263.63,263.64,264.42,264.31,263.84,263.84,264.48,264.21,263.72,263.38,263.86,264.27,257.11,263.87,263.92,264.12,263.93,258.67,263.95,263.87,263.64,264.01,264.11,264.28,263.67,264.3,264.26,264.83,264.3,265.12,263.82,264.41,264.71,264.25,263.62,263.97,264.53,252.03,263.77,1
264.52,263.4,264.04,264.29,263.93,247.13,263.39,263.63,263.51,263.99,264.92,263.45,263.59,264.29,264.25,263.95,263.94,264.32,263.84,263.8,263.35,263.91,264.22,242.87,263.94,263.82,264.04,264.13,258.65,264.05,263.86,263.61,264.11,264.27,264.17,263.63,264.08,264.24,264.98,264.34,265.05,264.04,264.26,264.5,264.18,263.55,263.99,264.31,251.97,263.88,1
264.63,263.08,264.3,264.41,264,248.54,263.28,264,263.23,264.01,264.87,263.78,263.7,263.92,264.31,263.93,263.85,264.36,263.85,264.08,263.16,263.75,264.08,260.04,264.1,264.13,263.84,263.99,258.58,263.82,263.87,263.72,264.4,264.29,264.61,263.69,264.55,264.29,264.96,264.07,264.94,263.89,264.18,264.52,264.1,263.85,263.86,264.27,252.01,264.15,1
264.44,263.59,264.13,264.36,263.97,253.88,263.38,263.6,263.39,263.92,264.93,263.55,263.56,264.23,264.33,263.89,263.98,264.24,263.86,264.01,263.46,263.95,264.11,235.55,264.01,263.89,263.93,264.2,258.67,263.99,263.87,263.56,264.13,264.16,264.2,263.76,264.19,264.23,264.97,264.2,265.05,263.98,264.25,264.52,264.31,263.64,263.94,264.3,251.89,263.86,1
264.05,263.7,264.54,264.25,264.19,254.71,263.42,263.14,263.1,264.31,264.68,263.69,263.31,263.84,264.8,263.76,263.94,264.16,264.07,263.6,263.09,264.2,264.2,236.3,263.88,263.45,264.09,264.21,258.26,263.53,263.84,263.69,263.98,264.59,264.65,263.33,264.3,264.08,264.81,264.25,265.29,263.79,264.12,264.37,264.22,263.23,263.85,264.26,251.79,263.85,1
264.84,263.75,263.92,264.36,263.62,243,263.1,263.69,263.33,263.65,265.04,263.46,263.73,264.25,264.46,264.03,263.8,263.68,263.46,263.87,263.36,264.18,264.23,259.33,263.86,263.76,263.4,263.45,258.59,264.04,263.81,263.59,264.06,263.53,264.37,263.55,264.14,263.87,264.4,264.35,264.75,264.19,264.54,264.39,264.04,263.46,264.06,264.42,252.09,264.34,1
264.3,263.33,264.73,263.82,263.52,242.97,263.61,263.52,264.21,263.82,264.98,263.3,264.02,264.67,264.48,263.93,263.42,264.4,264.29,263.98,263.26,263.56,263.56,241.84,263.44,263.51,263.31,264.17,258.87,264.06,263.64,263.86,264.11,264.07,264.31,263.72,263.73,264.01,264.79,264.3,264.9,263.74,264.65,264.46,264.27,263.77,264.6,264.09,251.54,263.63,1
264.54,263.53,264.08,264.27,264.1,245.27,263.4,263.67,263.44,264.06,264.9,263.55,263.53,264.12,264.21,263.8,263.91,264.47,263.94,263.9,263.25,264.11,264.06,255.53,263.89,263.88,263.97,264.14,258.8,263.83,263.89,263.68,264.13,264.06,264.16,263.47,264.17,264.37,264.94,264.14,265,263.98,264.08,264.67,264.2,263.48,264.17,264.37,252.1,263.63,1
264.43,263.15,264.41,264.24,264.03,239.54,263.47,263.69,263.44,263.7,265.05,263.72,263.5,264.37,264.42,264.06,264.15,264.4,264.14,263.94,263.49,264.16,264.14,242.8,263.8,263.97,264.02,264.27,258.55,264.12,263.88,263.67,263.75,264.21,264.37,263.57,264.03,264.06,265.1,264.4,265.03,264,264.39,264.65,264.24,263.59,264,264.37,252,264.05,1
264.37,263.5,263.99,264.26,263.91,236.57,263.07,263.65,263.6,263.97,264.74,263.54,263.6,264.39,264.24,263.71,264.03,264.38,263.95,263.77,263.4,263.93,264.13,239.1,263.81,263.96,264.07,264.37,258.83,263.98,263.95,263.48,264.06,264.28,264.24,263.71,264.1,264.2,264.88,264.42,265.05,263.94,264.37,264.56,264.32,263.49,263.85,264.47,252.06,263.94,1
264.59,263.11,264.16,264.11,264.1,261.36,263.32,263.67,263.23,263.94,264.81,263.48,263.72,264.35,264.28,263.92,263.86,264.13,264.07,263.96,263.35,263.7,264.08,252.45,263.75,264.11,264.01,264.22,258.81,264.09,263.7,263.84,264.19,264.51,264.53,263.7,263.94,264.26,264.99,264.24,264.8,263.83,264.25,264.63,264.03,263.78,264.3,264.43,252.03,263.78,1
264.39,263.56,263.98,264.31,263.87,245.24,263.28,263.42,263.33,263.92,265.01,263.62,263.48,264.22,264.44,263.91,263.9,264.28,263.88,264.12,263.19,263.67,264.13,241.9,263.85,263.92,263.8,264.05,258.54,264.05,263.64,263.66,264.14,264.11,264.28,263.79,264.02,264.08,264.89,264.26,264.98,264.04,264.18,264.52,264.27,263.47,263.87,264.3,251.96,263.79,1
264.32,263.91,263.31,264.28,263.76,234.65,263.54,264.05,263.36,263.73,265.23,263.55,263.67,263.82,264.46,263.1,264.12,264.61,264.01,263.71,263.42,264.08,263.94,240.9,264.51,264.12,264.18,264.04,258.46,263.78,263.77,263.38,263.99,264.04,264.43,263.51,264.53,264.29,265.36,264.31,264.79,263.79,263.8,264.47,264.17,263.82,263.7,264.63,252.21,263.8,1
264.41,263.55,263.52,263.76,263.61,238.39,263.58,263.87,264.28,264.26,265.09,263.17,263.78,263.49,264.11,263.88,263.59,264.03,263.87,264.13,262.91,263.86,263.86,250.86,264.1,264.83,263.98,264.5,258.25,263.46,263.63,263.66,264.28,263.84,264.37,263.78,264.24,264.28,265.2,264.27,265.31,264.02,263.99,264.81,264,263.31,263.85,263.93,251.9,263.6,1
264.41,263.55,264.17,264.45,264.07,252.78,263.18,263.86,263.59,263.95,264.71,263.86,263.77,264.14,264.44,263.9,264.23,264.39,263.83,264.1,262.91,263.89,264.01,244.23,263.74,264.16,264.15,264.23,258.55,264.14,263.86,263.33,263.57,264.33,264.5,263.87,263.84,264.38,265.19,264.17,265.15,264.35,264.07,264.58,264.33,263.31,263.97,264.74,251.73,263.68,1
264.22,263.27,263.98,264.86,264.02,262.53,263.64,263.66,263.35,263.91,264.81,263.96,263.31,264.46,264.46,263.37,263.72,264.33,263.68,263.78,263.14,263.91,263.79,249.68,263.5,263.28,263.8,264.05,258.68,264.01,263.59,263.52,263.97,264.7,263.75,263.9,264.26,264.06,264.98,264.09,265.33,264.23,264.26,265.09,263.86,263.81,263.67,264.24,252.11,263.68,1
264.46,263.46,264.04,264.32,263.95,250.86,263.28,263.67,263.43,263.96,264.87,263.62,263.61,264.28,264.38,263.89,263.89,264.35,263.97,263.94,263.31,263.94,264.14,257.98,263.89,263.92,264.01,264.15,258.68,263.92,263.91,263.57,264.04,264.22,264.23,263.67,264.14,264.21,264.91,264.28,264.98,264.01,264.25,264.58,264.25,263.53,264.01,264.33,251.89,263.88,1
264.6,263.41,264.04,264.16,264.25,250.92,263.01,263.89,263.17,264.05,264.88,263.26,263.2,263.82,264.31,263.71,263.74,264.66,263.63,263.77,263.56,263.55,264.07,235.6,264.44,263.64,263.76,263.37,258.12,263.43,263.59,263.54,264.03,264.26,264.4,263.7,264.53,263.8,265.04,264.02,264.9,263.74,264.46,264.66,264.21,263.33,263.93,264.16,251.66,263.38,1
264.54,263.14,264.25,264.57,264.05,261.48,263.08,263.6,263.6,264.1,264.22,264.03,263.85,264.51,263.84,264.33,263.73,264.53,263.59,263.84,263.14,264.14,264.14,237.66,263.49,263.56,264.47,264.07,258.71,264.6,264.5,263.64,264.03,264.02,263.94,263.06,263.66,264.71,264.86,264.15,264.9,264.03,264.23,265.05,264.31,263.8,263.76,264.92,251.77,263.64,1
264.41,263.49,264.18,264.46,263.98,263.67,263.52,263.58,263.37,263.96,264.94,263.57,263.66,264.21,264.31,264.08,264.13,264.28,263.96,263.88,263.2,263.83,264.26,234.64,263.89,263.88,264.07,264.09,258.9,264.06,263.91,263.68,264.27,264.33,264.06,263.72,264.14,264.11,264.92,264.17,265.08,263.97,263.86,264.33,264.2,263.64,264.03,264.3,251.82,263.97,1
264.59,263.72,263.96,264.32,263.93,250.36,263.21,263.54,263.34,264.06,264.83,263.72,263.67,264.27,264.25,263.88,263.99,264.47,263.85,263.94,263.26,263.94,263.88,239.25,263.78,263.7,264.08,263.97,258.63,264.17,263.85,263.65,264,264.19,264.03,263.59,263.93,264.03,264.83,264.17,264.71,263.93,264.47,264.52,264.06,263.64,263.66,264.56,252.11,263.93,1
264.32,263.63,264,264.33,264.03,253.2,263.46,263.71,263.36,263.94,264.98,263.63,263.36,264.35,264.27,263.8,263.78,264.34,263.89,263.9,262.95,263.8,264.32,254.23,263.94,263.88,263.97,264.15,258.63,264.21,263.72,263.85,264.03,264.03,264.16,263.65,264.17,264.28,265.03,264.14,264.88,264.11,264.39,264.66,264.28,263.59,264.13,264.43,251.91,264.08,1
264.53,263.39,264.28,264.25,263.52,262.15,263.53,263.42,263.8,263.97,265.19,263.73,263.73,264.02,264.53,263.94,263.87,264.32,264.27,263.62,263.28,263.39,264.35,243.71,263.67,263.75,263.76,263.64,259,263.81,263.34,263.64,264.04,264.21,263.98,263.55,264.38,264.61,264.69,264.99,265.25,264.12,263.97,264.41,264.04,263.73,263.98,264.57,251.91,263.91,1
