738.92,751.13,750.59,749.92,744.35,751.33,733.89,729.25,732.01,750.15,1
738.44,751.21,750.25,749.33,744.12,750.86,724.84,731.1,731.85,750.96,1
739.12,751.42,749.79,749.05,743.74,751.38,726.95,740.28,731.67,751.36,1
738.02,751.55,751.38,749.16,744.33,750.74,724.68,727.43,731.63,750.3,1
738.36,751.4,750.26,749.31,744.45,751.15,724.29,736.6,731.94,750.89,1
738.09,751.52,750.13,749.07,744.58,751.27,736,742.41,731.61,751,1
738.46,751.6,750.48,749.39,744.29,751.24,722.07,720.03,731.93,750.69,1
738.47,751.89,750.31,749.65,744.36,750.5,727.68,738.24,732.33,750.27,1
738.63,750.64,749.79,749.73,743.91,751.55,731.66,723.47,731.81,750.3,1
738.15,751.87,750.79,748.97,745.06,751.93,735.87,733.67,732.2,749.88,1
738.46,751.63,749.02,749.06,744.24,750.87,732.46,743.7,732.58,750.84,1
737.98,751.37,749.82,748.63,744.33,750.31,726.01,734.7,732.08,751.48,1
737.82,751.24,750.96,749.52,744.56,750.93,735.96,727.57,731.45,750.58,1
738.64,751.19,750.55,749.02,744.22,751.37,733.23,725.15,731.99,750.36,1
738,752.1,750.3,749.32,744.09,751.22,729.72,733.97,732.26,750.58,1
738.39,751.03,750.57,749.2,744.23,751.01,736.68,720.02,732.06,750.27,1
737.68,752.31,750.86,749.06,744.45,751.03,725.23,734.97,731.32,750.83,1
738.7,751.54,750.22,749.63,744.43,751.3,735.49,746.42,732.08,750.66,1
738.29,750.89,750.18,749.26,744.8,751.11,736.84,718.28,732.56,750.6,1
738.22,751.38,750.16,749.21,744.15,751.3,731.44,725.93,732.16,750.66,1
738.22,751.92,750.04,749.34,744.22,750.99,736.61,731.28,732.13,750.54,1
738.37,751.54,750.26,749.13,744.41,751.12,736.79,730.13,732.04,750.81,1
738.14,750.61,749.21,749.38,744.04,751.39,727.82,729.39,731.68,750.42,1
738.26,751.47,750.15,749.32,744.43,750.99,736.35,716.76,731.76,750.68,1
738.86,751.92,749.73,749.36,744.11,750.22,735.22,718.1,732.2,750.32,1
738.35,751.67,749.95,749.79,744.16,750.62,733.78,735.22,731.35,750.68,1
738.37,751.38,750.32,749.29,744.28,751.17,733.11,742.9,731.95,750.73,1
737.82,751.87,750.71,749.74,744.26,750.29,731.54,737.33,731.5,751.07,1
738.35,751.91,750.57,748.28,743.95,751.26,737.11,720.38,732.59,750.28,1
738.75,751.75,750.24,749.33,744.85,751.05,730.44,717.5,732.78,750.98,1
738.76,751.75,750.06,749.25,745.18,751.73,726.83,718.84,731.71,750.92,1
738.15,751.44,750.5,749.34,744.18,751.27,732.81,725.64,731.98,750.6,1
738,751.99,750.28,749.14,744.78,750.74,727.09,728.9,731.68,750.92,1
738.81,751.41,750.38,749.79,744.08,750.75,725.58,740.51,731.61,749.9,1
737.59,750.69,750.65,749.49,744.42,750.83,732.79,728.42,731.89,751.4,1
738.25,751.5,750.47,749.08,744.09,751.21,731.49,722.23,732.23,750.09,1
737.76,751.05,749.62,748.71,744.38,751.49,729.24,716.19,731.76,750.65,1
738.47,750.56,750.72,749.54,743.67,751,730.59,743.69,732.03,751.18,1
738.38,751.49,750.29,749.32,744.53,751.96,734.5,736.49,732.36,749.54,1
738.88,751.36,750.41,749.5,744.46,751.35,732.71,738.57,732.45,750.44,1
738.33,751.7,750.31,749.32,744.26,751.22,726.63,746.51,732.15,750.81,1
738.23,751.53,750.17,749.53,744.63,751.08,732.05,737.79,731.82,750.82,1
738.25,751.53,750.06,749.38,744.09,750.91,727.06,719.54,731.85,751.34,1
738.46,751.41,750.33,749.47,744.2,751.14,733.31,722.27,732.02,750.76,1
738,751.3,750.49,749.25,744.43,751.04,735.39,746.41,732.21,750.91,1
738.97,751.81,750.49,749.14,744.15,750.92,731.87,742.8,731.31,750.63,1
739.15,750.89,750.21,749.68,744,751.15,727.23,719.38,732.37,749.94,1
738.53,751.92,749.75,749.54,743.6,750.79,734.09,744.29,732.26,750.92,1
738.31,751.64,750.2,749.23,744.77,751.47,727.88,715.9,732.22,751.02,1
738.63,751.02,750.19,749.3,744.23,752.21,734.8,724.4,732.81,750.3,1
738.4,751.59,750.5,749.24,744.32,751.02,736.32,740.51,731.95,750.57,1
737.64,751.38,750.15,748.98,743.89,750.72,736.28,725.68,732.19,749.93,1
738.34,750.4,750.23,749.53,744.59,750.51,734.81,744.98,731.55,750.29,1
738.49,752.19,750.56,749.14,744.21,750.8,723.85,726.56,732.14,751.02,1
738.68,751.62,750.21,749.18,743.69,750.91,727.37,722.92,732.18,751.06,1
738.35,751.39,750.3,749.28,744.32,751.18,724.74,720.66,731.94,750.72,1
738.18,751.82,750.14,749.42,744.45,751.84,725.95,740.04,732.08,750.64,1
738.31,750.89,749.58,749.72,744.81,751.28,735.72,720.35,731.8,750.74,1
738.97,752.03,750.61,749.82,744.01,750.41,729.06,717.57,731.3,751.16,1
738.41,751.35,750.28,749.16,744.28,751.19,723.97,720.46,731.94,750.79,1
738.4,751.44,750.36,749.12,744.41,751.05,727.8,721.82,732.05,750.9,1
738.26,751.34,750.22,748.72,743.97,751.05,724.66,723.69,731.83,750.81,1
737.89,751.5,750.51,749.26,744.57,751.14,726.67,733.01,732.02,750.53,1
738.43,751.85,749.86,749.2,743.29,751.33,736.9,726.77,731.43,750.23,1
738.33,751.34,750.31,749.31,744.28,751.18,730.1,731.48,731.93,750.73,1
738.11,751.08,750.51,749.93,743.91,751.49,730.23,717.39,731.99,750.08,1
738.35,751.39,750.3,749.28,744.32,751.18,736.61,730.15,731.94,750.72,1
738.57,751.57,750.37,749.21,743.92,751.16,728.98,721.31,731.39,751.12,1
738.31,751.33,750.33,749.36,744.53,751.08,729.43,729.43,731.87,750.63,1
738.48,751.53,750.33,749.37,744.13,751.15,725.65,730.16,731.87,750.67,1
738.81,751.17,750.17,748.83,744.22,750.98,734.92,726.74,732.08,750.68,1
738.3,751.35,750.41,749.37,744.27,750.94,731.5,738.17,732.04,750.71,1
738.65,751.22,750.84,749.78,744.02,750.94,725.65,720.92,732.1,750.71,1
738.7,751.19,750.41,749.5,744.62,751.11,734.81,734.9,732.05,750.43,1
738.32,751.35,750.14,748.95,744.64,751.18,731,724.29,731.68,749.93,1
738.3,751.23,750.33,749.19,744.17,751.3,729.79,746.64,731.78,750.9,1
738.28,751.39,750.53,749.45,744.29,751.34,735.05,724.42,732.1,750.77,1
738.34,751.51,749.83,749.19,744.07,751.21,722.25,743.04,732.11,750.71,1
738.31,751.45,750.23,749.32,744.37,751.23,722.59,730.29,731.85,750.61,1
737.72,752.1,749.97,749.53,744.99,750.98,724.02,722.84,732.61,750.81,1
738.47,751.52,749.5,749.21,744.51,751.2,722.2,726.28,731.91,751.14,1
737.5,751.84,750.72,749.23,744.33,751.66,725.16,738.35,732.53,751.61,1
738.24,751.3,750.4,749.33,744.26,751.16,732.98,745.43,732.08,750.8,1
738.71,751.34,750.23,749.24,744.4,751.07,736.72,717.25,731.44,750.57,1
738.48,752,750.35,749.42,744.21,750.46,722.54,721.63,731.32,750.76,1
737.99,751.89,750.19,749.15,744.53,751.38,732.99,721.44,732.21,750.66,1
738.53,751.19,750.28,749.38,744.66,751.58,727.83,746.48,731.95,749.86,1
738.34,751.76,750.53,749.34,744.3,750.79,724.82,719.4,732.23,750.75,1
738.21,751.37,750.14,749.31,744,750.45,723.29,736.2,731.75,750.52,1
738.36,751.4,750.29,749.27,744.33,751.17,727.9,740.71,731.96,750.7,1
738.9,751.89,750.15,749.88,744.95,750.35,722.58,723.9,731.85,750.25,1
739.02,751.42,750.85,748.76,744.61,751.57,726.68,746.8,732.18,750.63,1
738.68,751.55,750.97,749.11,744.8,751.47,728.05,725.79,732.5,749.86,1
738.89,751.34,749.94,749.44,743.79,750.52,729.25,727.78,731.59,751.02,1
738,750.75,750.49,748.74,745.05,751.6,733.18,727.64,731.53,751.38,1
738.7,751.93,751.03,750.08,743.85,751.27,723.75,747.1,732.68,750.46,1
738.36,751.38,750.32,749.37,744.31,751.18,727.28,735.36,731.87,750.71,1
738.7,751.17,750.19,749.04,744.51,751.16,734.36,737.3,732.17,750.34,1
738.37,750.99,750.12,749.2,744.15,750.88,733.29,741.25,732.08,751.23,1
738.32,751.34,750.21,748.93,744.52,751.65,729.11,720.72,732.41,750.74,1
738.15,751.15,750.24,749.32,744.51,751.24,734.48,717.02,731.82,750.35,1
737.82,751.83,749.75,748.8,743.59,751.54,721.43,734.22,731.45,750.54,1
738.16,751.1,750.14,749.25,744.76,750.95,733.7,735.6,732.13,750.85,1
738.53,751.7,750.7,749.59,744.42,751,724.83,741.02,731.64,750.6,1
737.94,750.89,750.28,749.28,744,751.74,734.83,738.46,732.03,750.19,1
738.39,751.4,750.31,749.31,744.32,751.16,733.37,742.8,732.05,750.72,1
738.96,751.9,750.7,749.48,744.34,751.32,725.44,746.46,732.07,751.5,1
738.31,751.22,750.4,749.38,744.21,751.32,736.14,745.65,732.05,750.43,1
738.41,751.71,750.1,749.14,744.09,751.15,734.02,741.11,731.91,750.87,1
738.65,751.31,750.05,749.44,744.19,751.57,730.79,727.07,732.12,750.38,1
738.31,751.66,750.81,749.14,744.27,751.26,723.7,735.37,732.47,751.01,1
737.86,751.42,750.38,749.31,744.57,750.84,737.24,742.74,732.38,750.33,1
738.2,751.37,750.4,749.26,744.37,751.32,737.18,724.08,731.94,750.84,1
737.64,751.89,749.78,749.23,743.59,751.32,727.57,722.95,731.62,751.36,1
738.27,750.96,749.72,750.07,744.52,751.09,721.46,736.11,731.53,750.5,1
738.57,750.77,750.35,749.84,743.89,751.46,721.52,735.03,732.89,751.41,1
738.46,751.12,750.15,749.12,744.3,751.32,736.95,740.5,732.04,750.4,1
738.4,751.37,750.38,749.26,744.33,751.2,725.73,720.35,732,750.71,1
738.46,751.38,750.25,749.29,744.27,751.18,732.36,720.11,731.77,750.59,1
738.03,751.15,749.98,749,744.68,751.14,721.49,736.63,732.24,750.64,1
738.33,751.4,750.32,749.28,744.29,751.19,722.07,741.03,731.95,750.74,1
738.35,751.68,750.52,750.17,743.71,751.79,735.25,742.38,731.68,750.73,1
737.56,751.61,750.72,748.94,743.73,751.12,732.59,736.39,731.94,750.38,1
737.97,752.09,750.36,749.71,744.36,751.59,724.9,744.97,731.55,751.38,1
738.28,751.35,750.25,749.24,744.23,751.17,727.2,729.06,731.86,751.02,1
738.25,751.5,750.22,748.89,744.98,750.87,732.19,730.08,731.46,750.68,1
738.54,751.48,750.48,748.58,743.94,751.97,737.23,746.68,731.15,750.58,1
738.86,751.53,750.59,748.4,744.48,751.68,721.85,740.24,732.2,750.59,1
739.07,751.68,750.15,749.18,744.71,751.15,736.21,729.89,731.97,750.96,1
738.35,751.52,750.32,749.4,744.49,751.18,735.1,722.74,731.96,750.71,1
737.91,751.53,750.47,749.57,744.23,750.95,734.52,745.12,731.94,750.49,1
738.43,751.65,750.67,749.06,744.11,751.55,724.86,735.62,731.8,750.95,1
738.44,751.42,750.01,749.33,744.62,751.2,732.89,730.52,731.74,750.63,1
738.3,751.4,750.36,749.26,744.14,751.23,733.44,745.33,731.96,750.76,1
738.45,751.47,750.35,749.11,744.41,751.33,737.35,732.78,731.91,750.35,1
738.97,750.26,749.85,749.6,744.58,751.71,736.3,744.3,731.57,750.96,1
738.4,751.38,750.29,749.33,744.44,751.06,733.54,718.15,731.91,750.73,1
738.63,751.16,750.07,749.66,744.31,751.08,728.86,743.14,732.04,750.73,1
738.05,751.39,750.21,749.07,744.36,751.39,726.51,722.28,731.87,750.62,1
738.38,751.42,750.24,749.28,744.31,751.21,722.4,732.98,731.81,750.73,1
738.44,751.32,750.6,749,744.29,751.19,732.22,722.21,731.99,751.15,1
738.74,751.18,749.88,748.88,744.56,751.27,723.73,722.37,731.82,750.65,1
738.84,751.75,750.48,749.77,744.48,751.67,733.63,738.59,731.5,750.56,1
738.38,751.45,750.28,749.19,744.44,751.09,733.53,745.58,732.23,750.77,1
738.87,751.23,749.86,748.56,744.55,750.8,727.78,740.6,731.78,750.72,1
737.69,751.86,750.16,749.25,744.2,752.22,724.69,743.69,732.08,750.96,1
738.3,751.33,750.21,749.24,744.32,751.22,731.77,738.51,732.03,750.73,1
738.85,751.25,750.68,749.32,744.12,751.26,722.13,734.42,731.95,749.36,1
738.45,751.35,750.22,749.37,744.4,751.22,736.3,739.1,732.06,750.45,1
738.34,751.39,750.3,749.29,744.3,751.17,725.48,715.77,731.95,750.73,1
738.41,751.38,750.29,749.3,744.41,751.21,735.83,746.45,731.88,750.8,1
738.39,751.36,750.29,749.3,744.3,751.18,729.23,742.51,731.93,750.68,1
739.21,750.92,750.18,749.04,744.35,751.28,734,738.83,731.49,750.84,1
738.24,751.72,750.08,749.2,744.25,751.22,722.53,724.91,732.04,750.94,1
738.39,751.2,750.52,749.74,744.47,750.42,727.18,742.3,731.3,751.24,1
738.24,751.18,750.15,749.19,744.59,751.44,737.25,726.58,732.31,750.59,1
738.88,752.04,749.35,748.88,743.85,750.86,726.73,725.77,732.28,750.32,1
738.35,751.39,750.3,749.28,744.33,751.17,731.6,724.05,731.94,750.72,1
738.36,750.74,750.54,748.87,743.76,751.42,730.32,716.41,732.32,751.22,1
738.27,751.54,750.53,748.96,744.54,751.31,731.54,718.54,731.89,750.17,1
738.31,751.38,750.35,749.27,744.32,751.21,735.07,742.37,731.93,750.73,1
738.63,751.72,750.13,748.4,743.8,751.33,726.98,717.45,732.54,750.82,1
738.42,751.49,750.33,749.08,744.25,751.2,734.63,730.53,732.09,750.6,1
738.4,751.31,750.29,749.25,744.39,751.14,730.72,720.84,731.9,750.76,1
738.41,751.48,750.28,749.08,744.21,750.86,732.66,725.7,731.85,750.66,1
737.88,751.57,750.08,749.38,744.35,751.51,731.14,719.52,732.87,749.64,1
738.07,750.67,750,749.47,744.26,752.25,735.87,738.8,732.46,750.1,1
738.36,751.39,750.48,749.43,744.34,751.45,724.8,715.94,731.87,750.81,1
738.33,751.47,750.32,749.31,744.34,751.16,725.25,726.37,731.94,750.69,1
737.65,751.61,750.05,749.06,744.49,750.64,727.78,742.45,732.39,750.18,1
738.47,751.3,750.3,749.22,744.32,751.09,728.45,737.01,732.01,750.74,1
738.06,751.46,750.42,749.19,744.15,751.3,726.49,728.63,732.06,750.93,1
737.94,751.35,750.43,749.71,743.99,751.74,723.66,735.89,731.82,750.04,1
738.61,751.18,749.77,748.96,744.99,750.96,722.34,722.97,731.77,750.63,1
738.34,751.4,750.3,749.29,744.35,751.17,737.01,743.73,731.89,750.78,1
738.56,751.29,750.32,749.34,744.43,751.18,722.76,733.89,731.72,750.71,1
738.2,751.37,750.48,749.26,744.27,751.48,722.27,717.59,732.18,751.21,1
738.35,751.38,750.31,749.29,744.32,751.17,737.29,747.07,731.96,750.72,1
738.17,751.57,750.3,749.28,744.53,751.33,730.18,744.34,732.01,750.73,1
738.34,751.26,750.45,748.8,744.54,751.65,729.86,737.05,731.69,750.35,1
738.72,751.16,750.94,748.72,744.05,751.52,731.83,740.49,731.32,751.49,1
738.86,751.29,750.38,748.89,743.3,750.42,727.9,717.77,732.49,751.04,1
738.34,751.38,750.01,749.48,744.55,750.84,728.01,739.69,731.96,750.81,1
738.76,751.21,750.28,749.42,744.5,750.97,728.7,728.43,731.65,750.75,1
738.53,751.53,750.25,749.14,744.47,751.56,723.38,721.1,731.82,750.5,1
737.6,751.41,750.49,750.02,744.55,751.01,734.31,715.89,731.89,751.01,1
738.44,751.25,750.2,749.26,744.13,750.9,737.31,728.17,732.14,750.89,1
739.16,750.66,749.95,748.72,744.35,750.61,723.91,725.92,731.91,750.21,1
737.99,750.96,750.83,748.68,744.9,751.15,724.98,724.98,732.09,750.93,1
739,751,750.94,749.8,744.41,751.12,723.76,736.52,731.95,751.51,1
738.36,751.45,750.28,749.26,744.45,751.27,722.92,740.55,731.93,750.75,1
738.44,751.49,750.26,749.3,744.25,751.28,725.66,723.2,731.92,750.78,1
738.78,751.81,750.31,750.18,743.78,750.76,731.82,737.49,732.15,751.6,1
738.1,751.28,751.1,748.7,744.86,751.81,726,730.74,731.7,750.83,1
738.55,750.83,749.86,749.61,744.07,750.97,727.75,717.57,732.37,750.24,1
737.8,751.82,749.55,748.67,744.32,750.5,732.57,723.47,732.12,750.38,1
738.6,751.57,750.59,749.33,744.54,751.43,735.43,728.6,732.49,750.72,1
738.48,751.41,750.25,749.81,744.21,751.36,735.71,719.16,731.59,750.92,1
737.85,750.62,750.07,749.36,743.9,750.98,732.2,737.68,732.03,750.13,1
737.27,750.86,749.93,749.26,743.8,751.66,730.47,745.61,732.41,750.93,1
738.36,751.38,750.51,749.61,743.97,751.25,735.22,744.2,732.09,750.81,1
738.35,751.57,750.38,749.41,744.22,750.97,732.35,719.3,732.11,750.5,1
738.28,751.47,750.15,748.97,744.22,751.45,735.6,721.44,731.99,750.79,1
738.39,751.45,750.27,749.31,744.32,751.14,724.97,746.37,732.04,750.88,1
738.62,751.24,750.84,749.68,743.93,751.16,724.37,736.65,732.17,751.13,1
738.38,751.4,750.25,749.32,744.37,751.21,734.43,745.9,731.96,750.8,1
738.42,751.64,749.98,749.91,744.74,751.18,727.31,722.52,733.14,750.53,1
738.54,751.31,750.72,750.39,744.14,751.55,722.59,733.03,732.22,750.99,1
738.32,751.18,749.97,749.3,744.21,750.8,723.99,717.43,731.85,750.82,1
738.44,751.53,750.19,748.86,743.92,751.3,737.05,735.51,732.21,750.31,1
737.78,751.18,750.33,750.09,744.81,751.42,725.2,736.26,731.77,750.82,1
738.35,751.39,750.3,749.28,744.32,751.19,733.08,729.19,731.94,750.72,1
738.5,751.25,750.13,749.03,744.45,751.33,733.66,728.7,732.14,750.55,1
738.09,751.28,750.24,749.25,744.46,751.31,732.2,742.11,731.87,750.85,1
738.69,750.8,750.59,748.89,744.34,750.83,733.39,734.27,731.39,750.36,1
737.68,752.2,749.73,749.04,744.56,751.13,735.6,727.33,732.16,750.44,1
738.29,751.3,750.22,749.3,744.33,751.14,724.94,715.76,731.91,750.75,1
738.39,751.4,750.48,749.34,744.47,751.26,737.18,729.74,732.03,750.48,1
738.58,751.4,750.21,749.2,744.47,751.74,733.69,723.04,731.41,750.77,1
738.35,750.93,749.94,749.23,744.45,751.25,737.14,715.86,732.25,750.58,1
738.08,751.3,750.69,748.97,745.48,751.47,721.92,745.08,731.82,750.6,1
738.43,751.12,750.29,749.65,744.1,751.33,729.42,720.74,731.96,750.47,1
738.5,751.53,750.55,749.47,744.46,751.1,728.78,725.41,731.85,750.67,1
738.61,751.27,750.1,749.23,744.07,750.98,724.83,716.2,732.03,750.98,1
737.98,751.44,750.85,749.66,744.38,751.5,731.64,729.03,731.47,750.68,1
737.87,751.84,750.1,748.81,744.19,750.97,727.98,727.58,732.2,750.02,1
738.45,751.17,749.7,749.29,743.85,751.6,733.12,744.69,731.62,751.11,1
738.35,751.39,750.3,749.28,744.32,751.18,736.25,743.5,731.94,750.72,1
738.69,751.62,751.04,749.81,744.75,750.75,726.02,716.69,731.98,750.36,1
738.7,750.45,749.92,749.35,744.92,751.48,735.78,717.92,732.62,751,1
738.76,750.1,749.89,749.38,744.27,751.51,729.54,729.67,731.92,751.15,1
737.8,750.7,750.56,748.91,744.86,750.99,733.86,717.39,732.69,750.19,1
738.18,751.15,750.72,749.37,744.28,751.1,729.31,735.43,732.05,751.19,1
738.08,751.54,750.14,749.34,744.34,751.35,726.64,734.6,732.06,750.94,1
737.92,751.2,750.56,749.43,744.48,750.76,731.1,715.55,732.14,750.62,1
738.18,751.04,749.62,749.13,744.55,750.81,731.99,720.87,732.45,749.83,1
737.63,751.37,750.52,749.29,744.52,750.99,724.11,716.54,732.55,751.05,1
738.28,751.47,750.31,749.34,744.09,750.98,723.19,744.54,732.43,751.03,1
738.33,751.43,750.27,749.27,744.31,751.28,734.44,739.45,732,750.78,1
738.22,751.33,749.89,749.23,743.62,751.4,733.58,730.87,731.95,750.11,1
738.59,751.15,749.84,749.39,743.75,751.23,732.82,721.29,731.65,750.32,1
738.5,751.23,750.19,749.47,744.27,751.1,733.9,744.65,731.92,750.94,1
738.46,750.98,750.4,749.28,744.48,751.29,725.25,716.75,732.16,750.85,1
738.2,751.37,749.97,748.98,744.31,751.36,731.2,746.57,731.6,750.56,1
738.01,751.12,749.67,749.08,744.58,751.07,726.06,720.77,731.91,750.9,1
738.52,751.69,750.09,749.08,744.14,751.36,733.39,738.03,731.35,750.99,1
738.56,751.36,750.35,749.05,743.96,751.45,729.34,743.46,732.11,750.75,1
738.41,751.37,750.3,749.28,744.15,751.08,731.04,727.02,731.97,750.87,1
738.37,751.43,750.29,749.29,744.31,751.17,723.73,729.97,732.02,750.68,1
738.32,751.67,750.21,749.39,744.93,752.13,734.87,723.33,731.01,750.62,1
738.38,751.33,750.24,749.27,744.32,751.12,733.17,723.83,731.98,750.82,1
738.65,751.82,749.86,749.8,744.26,750.66,728.3,746.56,732.57,750.2,1
737.9,751.23,750.38,748.95,745.04,751.84,725.89,735.2,732.22,750.57,1
738.99,751.26,749.74,749.41,744.28,750.48,726.98,738.35,732.7,750.81,1
738.48,751.52,750.2,749.39,744.41,751.27,731.37,715.51,731.97,750.7,1
738.69,752.06,750.26,749.32,744.5,750.55,733.35,734.03,731.72,750.63,1
738.07,750.75,750.33,749.37,744.71,751.08,726.39,726.75,732.05,751.06,1
737.56,751.17,750.09,749.4,744.48,751.38,727.67,744.08,731.58,750.7,1
738.19,751.31,750.28,749.23,744.62,751.09,729.28,746.31,732,750.83,1
738.23,751.46,750.12,749.14,743.91,750.79,723.42,720.2,731.48,750.64,1
738.42,751.32,750.35,749.12,744.28,751.15,721.6,726.73,731.96,750.6,1
738.44,751.22,750.52,749.49,744.04,751.27,724.42,728.24,731.46,751.23,1
738.31,751.36,750.31,749.31,744.3,751.22,729.56,741.05,731.95,750.74,1
738.53,751.62,750.32,749.56,744.1,751.16,731.69,731.35,731.86,750.69,1
738.33,752.06,750.03,749.61,743.92,752.09,737.38,739.17,732.54,750.64,1
738.34,751.4,750.3,749.3,744.32,751.18,730.96,733.22,731.96,750.72,1
738.37,751.51,750.19,749.29,744.22,751.17,736.52,730.9,732.09,750.75,1
737.99,751.33,750.33,748.9,744.29,751.2,727.09,721.03,731.74,750.58,1
737.98,751.42,750.53,749.31,744.31,750.9,734.94,724.6,732.93,750.32,1
738.34,751.39,750.41,749.38,744.51,751.39,722.25,746.25,731.49,750.62,1
738.82,751.42,750.66,749.62,744.58,750.8,735.25,720.93,732.57,750.63,1
737.79,751.12,750.55,749.06,744.81,751.04,722.03,729.46,732.46,751.01,1
737.74,751.27,749.99,749.07,744.23,751.46,733.85,746.78,732.33,750.8,1
738.18,751.28,750.32,748.88,744.56,750.89,722.73,731.66,732.09,751.02,1
738.34,751.38,750.32,749.26,744.31,751.19,721.65,729.16,731.97,750.74,1
737.99,751.91,750.91,749.33,744.94,751.64,722.44,727.97,731.58,750.16,1
738.45,751.52,750.38,749.46,744.29,751.23,732.32,727.56,732.03,750.65,1
738.51,751.38,750.12,749.31,744.54,750.66,726.54,737.03,732.05,750.39,1
738.66,751.14,750.24,749.33,744.32,751.13,729.68,731.76,731.88,750.74,1
738.92,751.37,750.3,748.99,744.42,751.16,735.14,721.4,732.28,750.67,1
738.36,751.41,750.58,749.48,744.88,751.11,731.26,746.78,731.45,750.57,1
738.09,751.21,750.94,749.39,744.11,751.33,725.57,733.63,732.42,751.28,1
738.79,751.66,749.52,748.93,744.17,750.86,724.75,730.55,732.43,750.04,1
738.21,751.24,750.35,749.24,744.32,751.17,730.54,735.36,731.74,750.52,1
737.94,751.55,750.63,749.22,744.56,751.09,734.65,746.65,731.75,750.73,1
